Dataset,Feature,PctIncMSE,PctIncMSE_SD,p_value,Significant
diff_gold,diff.shots.ag,264.06259153240376,0.2040001929922255,0.047619047619047616,True
diff_gold,diff.percentage.behind.ball.ag,84.73915272860961,0.1551853804479535,0.047619047619047616,True
diff_gold,diff.saves.ag,42.676216436620436,0.11769802671663498,0.047619047619047616,True
diff_gold,diff.percentage.defensive.third.ag,1.7595584048205448,0.022124493845294357,0.047619047619047616,True
diff_gold,diff.percentage.offensive.third.ag,1.549799152807584,0.09851375765658721,0.047619047619047616,True
diff_gold,diff.percentage.high.in.air.ag,1.1882917778743476,0.029962615229822354,0.047619047619047616,True
diff_gold,diff.amount.stolen.ag,0.8070819150649668,0.018014640532374837,0.047619047619047616,True
diff_gold,diff.demos.inflicted.ag,0.45347679510683164,0.0319852748256087,0.047619047619047616,True
diff_gold,diff.count.stolen.small.pads.ag,0.45190572331270995,0.03183549431061117,0.047619047619047616,True
diff_gold,diff.count.stolen.big.pads.ag,0.3729093569336405,0.009861584177835059,0.047619047619047616,True
diff_gold,diff.count.collected.small.pads.ag,0.3556119244142587,0.015136875764840657,0.047619047619047616,True
diff_gold,diff.real.speed.ag,0.21989183650296903,0.027257089120054895,0.047619047619047616,True
diff_gold,diff.amount.overfill.stolen.ag,0.1701390717199125,0.029342778406477033,0.047619047619047616,True
diff_gold,diff.percentage.supersonic.speed.ag,0.13511358627438663,0.0016588746058348036,0.047619047619047616,True
diff_gold,diff.percentage.slow.speed.ag,0.08089979333167274,0.001242614548076157,0.14285714285714285,False
diff_gold,diff.avg.boost.amount.ag,0.07978147118281162,0.007031602420012613,0.14285714285714285,False
diff_gold,diff.100.boost.time.ag,0.06683532556815393,0.04083285640998322,0.047619047619047616,True
diff_gold,diff.count.powerslide.ag,0.06525488833309469,0.0434718281483331,0.047619047619047616,True
diff_gold,diff.percentage.on.ground.ag,0.05148376728226399,0.059902814126515325,0.09523809523809523,False
diff_gold,diff.true.wastage,0.04636938039359817,0.0002041261004836932,0.19047619047619047,False
diff_gold,diff.avg.powerslide.time.ag,0.026350141006015865,0.013863244835864288,0.09523809523809523,False
diff_gold,diff.amount.collected.ag,0.021053658846000932,0.045788180527067866,0.14285714285714285,False
diff_gold,diff.Boost.used.ag,-0.013573864538198626,0.016518676426403405,0.2857142857142857,False
diff_gold,diff.count.collected.big.pads.ag,-0.022977065654933182,0.016609017859185497,0.14285714285714285,False
diff_gold,diff.0.boost.time.ag,-0.07795367650402431,0.06420586979311961,0.38095238095238093,False
diff_gold,diff.amount.overfill.total.ag,-0.19624906809154574,0.022800480387035735,0.8095238095238095,False
