Dataset,Feature,PctIncMSE,PctIncMSE_SD,p_value,Significant
diff_allranks,diff.shots.ag,278.0898354573087,0.2035585541469516,0.047619047619047616,True
diff_allranks,diff.percentage.behind.ball.ag,112.29788387709257,0.09260587963700573,0.047619047619047616,True
diff_allranks,diff.saves.ag,55.32604341649999,0.06553902382918864,0.047619047619047616,True
diff_allranks,diff.percentage.defensive.third.ag,2.3931200184851917,0.04885800088443171,0.047619047619047616,True
diff_allranks,diff.percentage.offensive.third.ag,1.6543047262790167,0.007177121259418384,0.047619047619047616,True
diff_allranks,diff.percentage.high.in.air.ag,0.9363691071570408,0.07142658204432811,0.047619047619047616,True
diff_allranks,diff.demos.inflicted.ag,0.9131691371593558,0.0012043102927831728,0.047619047619047616,True
diff_allranks,diff.amount.stolen.ag,0.6638481173224416,0.004969632102249655,0.047619047619047616,True
diff_allranks,diff.count.stolen.small.pads.ag,0.6132740592787768,0.015622881345888295,0.047619047619047616,True
diff_allranks,diff.real.speed.ag,0.49725412799740537,0.008688530301504793,0.047619047619047616,True
diff_allranks,diff.count.collected.small.pads.ag,0.28125792966350016,0.009345989902518115,0.047619047619047616,True
diff_allranks,diff.count.stolen.big.pads.ag,0.19819309684050018,0.03576624441443979,0.047619047619047616,True
diff_allranks,diff.percentage.supersonic.speed.ag,0.08194337942791355,0.014420983724241214,0.047619047619047616,True
diff_allranks,diff.avg.boost.amount.ag,0.07532628838922201,0.030363530788133163,0.047619047619047616,True
diff_allranks,diff.percentage.on.ground.ag,0.04275196720511179,0.0017799057614256743,0.09523809523809523,False
diff_allranks,diff.0.boost.time.ag,0.03355939854219646,0.007784106748057263,0.047619047619047616,True
diff_allranks,diff.avg.powerslide.time.ag,0.017762104815102174,0.003486890433925251,0.19047619047619047,False
diff_allranks,diff.true.wastage,0.014725286593204163,0.0006208415362464088,0.09523809523809523,False
diff_allranks,diff.100.boost.time.ag,0.007736215288911423,0.01718776293672485,0.19047619047619047,False
diff_allranks,diff.percentage.slow.speed.ag,0.007371062627589722,0.020923512739760054,0.14285714285714285,False
diff_allranks,diff.amount.overfill.stolen.ag,0.006443025662842027,0.006097807041796635,0.19047619047619047,False
diff_allranks,diff.count.collected.big.pads.ag,-0.017703941569159193,0.02030812786203301,0.38095238095238093,False
diff_allranks,diff.Boost.used.ag,-0.02070078312131084,0.006404108326274419,0.3333333333333333,False
diff_allranks,diff.count.powerslide.ag,-0.024560576128444277,0.003250937030860204,0.3333333333333333,False
diff_allranks,diff.amount.overfill.total.ag,-0.038755548696228936,0.008287429826619157,0.38095238095238093,False
diff_allranks,diff.amount.collected.ag,-0.04404494370370801,0.008413742805096061,0.5714285714285714,False
