Dataset,Feature,PctIncMSE,PctIncMSE_SD,p_value,Significant
raw_gold,shots.conceded.ag,92.53871466979801,0.3097047952234675,0.047619047619047616,True
raw_gold,shots.ag,47.63413978345008,0.1112356793618261,0.047619047619047616,True
raw_gold,percentage.behind.ball,42.55290092717895,0.04446347927980554,0.047619047619047616,True
raw_gold,saves.ag,16.822618909160155,0.16805932140684732,0.047619047619047616,True
raw_gold,percentage.defensive.third,1.0030973391797904,0.07680087597979479,0.047619047619047616,True
raw_gold,percentage.offensive.third,0.8513621343005511,0.14202210757615058,0.047619047619047616,True
raw_gold,avg.boost.amount,0.4195190418352847,0.08093211957282093,0.047619047619047616,True
raw_gold,percentage.high.in.air,0.3920288604189246,0.04365144283869524,0.047619047619047616,True
raw_gold,100.boost.time.ag,0.26228180621610686,0.004327645425404536,0.047619047619047616,True
raw_gold,true.wastage,0.20820447770648448,0.03488492043472137,0.047619047619047616,True
raw_gold,demos.inflicted.ag,0.18048496909320308,0.02593615787882056,0.047619047619047616,True
raw_gold,count.stolen.small.pads.ag,0.16815323748327843,0.003523131747156613,0.09523809523809523,False
raw_gold,real.speed.ag,0.16510677942896243,0.011595464148237422,0.09523809523809523,False
raw_gold,percentage.on.ground,0.15983323999403096,0.047778925703897024,0.047619047619047616,True
raw_gold,amount.stolen.ag,0.15888120063338804,0.03822858966814908,0.09523809523809523,False
raw_gold,demos.taken.ag,0.15563526648418874,0.059780880474462825,0.09523809523809523,False
raw_gold,count.collected.small.pads.ag,0.10726089341324824,0.012096192004073504,0.047619047619047616,True
raw_gold,Boost.used.ag,0.06467944059346808,0.010008918423014719,0.19047619047619047,False
raw_gold,0.boost.time.ag,0.062491516276129894,0.027304069400035432,0.09523809523809523,False
raw_gold,amount.overfill.total.ag,0.04783070379642448,0.0661322728195384,0.23809523809523808,False
raw_gold,avg.powerslide.time,0.04406282376010074,0.054102852082198644,0.23809523809523808,False
raw_gold,amount.collected.ag,0.02831679524731174,0.049936654088099726,0.047619047619047616,True
raw_gold,amount.overfill.stolen.ag,0.02162001449149333,0.01527815154416191,0.09523809523809523,False
raw_gold,percentage.slow.speed,0.014834333214459334,0.011684591631120645,0.3333333333333333,False
raw_gold,count.stolen.big.pads.ag,0.0022755914561060978,0.022463025767730956,0.2857142857142857,False
raw_gold,count.powerslide.ag,-0.030501571120745172,0.030973868423237145,0.3333333333333333,False
raw_gold,percentage.supersonic.speed,-0.07448779460046877,0.013195539508493115,0.6190476190476191,False
raw_gold,count.collected.big.pads.ag,-0.14808376595329387,0.06823940745953605,0.7142857142857143,False
