Dataset,Feature,PctIncMSE,PctIncMSE_SD,p_value,Significant
diff_diamond,diff.shots.ag,218.37801643868957,0.4752508988459567,0.047619047619047616,True
diff_diamond,diff.percentage.behind.ball.ag,124.90804012269496,0.051170356757261004,0.047619047619047616,True
diff_diamond,diff.saves.ag,44.86018179496118,0.06188509085633953,0.047619047619047616,True
diff_diamond,diff.percentage.defensive.third.ag,2.2781213927622916,0.009032918312873672,0.047619047619047616,True
diff_diamond,diff.percentage.offensive.third.ag,1.7887188246702554,0.03200012493262838,0.047619047619047616,True
diff_diamond,diff.demos.inflicted.ag,0.9486895832978645,0.10920073930586105,0.047619047619047616,True
diff_diamond,diff.amount.stolen.ag,0.7117256981958338,0.04768416126923358,0.047619047619047616,True
diff_diamond,diff.percentage.high.in.air.ag,0.6334028725733079,0.015427028870056703,0.047619047619047616,True
diff_diamond,diff.count.stolen.small.pads.ag,0.566906122079526,0.0317565141276801,0.047619047619047616,True
diff_diamond,diff.real.speed.ag,0.1690486020447257,0.03440985116968154,0.047619047619047616,True
diff_diamond,diff.count.stolen.big.pads.ag,0.16035019329982558,0.018695845188550622,0.047619047619047616,True
diff_diamond,diff.count.collected.small.pads.ag,0.1478863692919597,0.020886204659106858,0.14285714285714285,False
diff_diamond,diff.count.powerslide.ag,0.14004669560787225,0.02188769967040806,0.09523809523809523,False
diff_diamond,diff.avg.boost.amount.ag,0.13035054058967388,0.06761812588964787,0.09523809523809523,False
diff_diamond,diff.percentage.on.ground.ag,0.07292545074410275,0.003960532621398345,0.14285714285714285,False
diff_diamond,diff.amount.overfill.total.ag,0.04226281007880216,0.05869998117640688,0.14285714285714285,False
diff_diamond,diff.Boost.used.ag,0.022922696219763904,0.014288693220883084,0.14285714285714285,False
diff_diamond,diff.count.collected.big.pads.ag,0.018912040658053686,0.009513155211901356,0.19047619047619047,False
diff_diamond,diff.amount.overfill.stolen.ag,-0.013864573465176631,0.023761146818618774,0.2857142857142857,False
diff_diamond,diff.0.boost.time.ag,-0.029716116882254597,0.01418491274209973,0.3333333333333333,False
diff_diamond,diff.percentage.supersonic.speed.ag,-0.031148325073554403,0.007693823803025713,0.38095238095238093,False
diff_diamond,diff.100.boost.time.ag,-0.041319678258655484,0.0069036283543226044,0.38095238095238093,False
diff_diamond,diff.amount.collected.ag,-0.043142022216213945,0.006681044954089992,0.38095238095238093,False
diff_diamond,diff.avg.powerslide.time.ag,-0.057942532416038764,0.008584523465144819,0.6666666666666666,False
diff_diamond,diff.percentage.slow.speed.ag,-0.07593244786090239,0.02324974233478102,0.47619047619047616,False
diff_diamond,diff.true.wastage,-0.1052735950945699,0.0056896194987745355,0.6190476190476191,False
