Dataset,Feature,PctIncMSE,PctIncMSE_SD,p_value,Significant
raw_allranks,shots.conceded.ag,115.22658982449332,0.01949544554346261,0.047619047619047616,True
raw_allranks,percentage.behind.ball,53.53995005812961,0.043094465724891506,0.047619047619047616,True
raw_allranks,shots.ag,42.90471407779131,0.009772058033117759,0.047619047619047616,True
raw_allranks,saves.ag,18.955433641694945,0.04630661369571776,0.047619047619047616,True
raw_allranks,percentage.defensive.third,1.9253639385278176,0.02628149022103554,0.047619047619047616,True
raw_allranks,percentage.offensive.third,1.0717041095221136,0.008274340842214012,0.047619047619047616,True
raw_allranks,demos.inflicted.ag,0.6713577516700646,0.0063018544434645385,0.047619047619047616,True
raw_allranks,count.stolen.small.pads.ag,0.5209893061546237,0.012963801629805927,0.047619047619047616,True
raw_allranks,avg.boost.amount,0.4547561867749461,0.011875771285255049,0.047619047619047616,True
raw_allranks,percentage.supersonic.speed,0.42864773203826956,0.008134585928131627,0.047619047619047616,True
raw_allranks,real.speed.ag,0.41734147865378035,0.021531355505921945,0.047619047619047616,True
raw_allranks,percentage.high.in.air,0.3363715968046236,0.00756145089988397,0.047619047619047616,True
raw_allranks,demos.taken.ag,0.32256488702410546,0.020199831913944116,0.047619047619047616,True
raw_allranks,100.boost.time.ag,0.3029215656966432,0.00662771329608175,0.047619047619047616,True
raw_allranks,true.wastage,0.28872685154291744,0.01231277660995761,0.047619047619047616,True
raw_allranks,amount.stolen.ag,0.2100659720848138,0.011503052787646767,0.047619047619047616,True
raw_allranks,amount.overfill.total.ag,0.16685191588527126,0.010329303130432968,0.047619047619047616,True
raw_allranks,percentage.on.ground,0.1497137798062521,0.013389257987417677,0.047619047619047616,True
raw_allranks,count.collected.big.pads.ag,0.13739708419059293,0.03074921260370911,0.047619047619047616,True
raw_allranks,amount.collected.ag,0.11802111540972868,0.0046211716242308964,0.09523809523809523,False
raw_allranks,count.stolen.big.pads.ag,0.11668003834014065,0.013349402793536864,0.047619047619047616,True
raw_allranks,count.powerslide.ag,0.114142363195071,0.02718187846255897,0.047619047619047616,True
raw_allranks,percentage.slow.speed,0.10600349526180722,0.008231775529984497,0.047619047619047616,True
raw_allranks,amount.overfill.stolen.ag,0.09361106686708663,0.0015691400053146204,0.047619047619047616,True
raw_allranks,avg.powerslide.time,0.06667694448020063,0.0055730071107566,0.09523809523809523,False
raw_allranks,0.boost.time.ag,0.05232539289946065,0.0015899255466756482,0.09523809523809523,False
raw_allranks,count.collected.small.pads.ag,0.03276826805248201,0.0014851361247426552,0.14285714285714285,False
raw_allranks,Boost.used.ag,-0.026174863509942147,0.026401090785279552,0.42857142857142855,False
