Dataset,Feature,PctIncMSE,PctIncMSE_SD,p_value,Significant
diff_gc,diff.shots.ag,177.8316995876711,0.234321200183345,0.047619047619047616,True
diff_gc,diff.percentage.behind.ball.ag,149.35458983290687,0.3835164307898111,0.047619047619047616,True
diff_gc,diff.saves.ag,35.53156138110775,0.1289378841398907,0.047619047619047616,True
diff_gc,diff.percentage.offensive.third.ag,2.1668003099155086,3.425669517698182e-05,0.047619047619047616,True
diff_gc,diff.percentage.defensive.third.ag,1.6759829127476742,0.060102489136160675,0.047619047619047616,True
diff_gc,diff.demos.inflicted.ag,1.3955692786459188,0.029802802054444966,0.047619047619047616,True
diff_gc,diff.count.stolen.small.pads.ag,0.6007330764824468,0.013158563024604997,0.047619047619047616,True
diff_gc,diff.amount.stolen.ag,0.5846734185677428,0.024320665733476576,0.047619047619047616,True
diff_gc,diff.real.speed.ag,0.3624545194383937,0.031940459151406836,0.047619047619047616,True
diff_gc,diff.percentage.on.ground.ag,0.2836249063610796,0.04740874003070568,0.047619047619047616,True
diff_gc,diff.0.boost.time.ag,0.25945784196187544,0.030058761213210217,0.047619047619047616,True
diff_gc,diff.amount.overfill.stolen.ag,0.23946134903484512,0.043324063036700375,0.047619047619047616,True
diff_gc,diff.percentage.high.in.air.ag,0.1917995095619944,0.03449411928035526,0.047619047619047616,True
diff_gc,diff.count.stolen.big.pads.ag,0.18464119680252106,0.036431886466151545,0.047619047619047616,True
diff_gc,diff.avg.boost.amount.ag,0.11934044900125965,0.00021128735044193686,0.14285714285714285,False
diff_gc,diff.percentage.slow.speed.ag,0.09205452045799006,0.03385419641497142,0.09523809523809523,False
diff_gc,diff.count.powerslide.ag,0.062479886161815004,0.021187408789376583,0.09523809523809523,False
diff_gc,diff.amount.collected.ag,0.003309758960057958,0.033656692557290056,0.14285714285714285,False
diff_gc,diff.count.collected.small.pads.ag,0.0025165344963832856,0.0003787654361440368,0.23809523809523808,False
diff_gc,diff.avg.powerslide.time.ag,-0.030645654736711433,0.008610806288298852,0.23809523809523808,False
diff_gc,diff.amount.overfill.total.ag,-0.03979192788510823,0.007879808412229166,0.3333333333333333,False
diff_gc,diff.true.wastage,-0.06717713864176245,0.004722380485688578,0.3333333333333333,False
diff_gc,diff.100.boost.time.ag,-0.10570535132121378,0.03702017834946864,0.6190476190476191,False
diff_gc,diff.percentage.supersonic.speed.ag,-0.1191825847304391,0.0037342195358667438,0.42857142857142855,False
diff_gc,diff.count.collected.big.pads.ag,-0.17793481234149372,0.049418659841945656,0.7142857142857143,False
diff_gc,diff.Boost.used.ag,-0.2824140175717377,0.029259799738380082,1.0,False
